numberOfTurns,winType,player_0,player_1,unitLossTurn,unitLostPlayer,unitLostType,combinedStat,winner
150.000000,1,665,2336,32.000000,1,2,2,1
150.000000,1,1459,1719,24.000000,1,1,1,1
150.000000,1,1229,2324,31.000000,1,3,3,1
150.000000,1,880,1988,35.000000,1,2,2,1
150.000000,1,716,2052,32.000000,1,1,1,1
150.000000,1,1463,1552,55.000000,0,1,-1,1
150.000000,1,1381,1610,31.000000,1,3,3,1
150.000000,1,1268,2069,25.000000,1,1,1,1
150.000000,1,1096,2466,30.000000,0,1,-1,1
150.000000,1,834,2465,43.000000,1,1,1,1
150.000000,1,1474,1829,31.000000,1,3,3,1
150.000000,1,1344,2176,33.000000,0,1,-1,1
150.000000,1,1049,473,25.000000,1,1,1,0
150.000000,1,1259,2047,30.000000,1,2,2,1
150.000000,1,1357,1259,18.000000,1,1,1,0
150.000000,1,1469,2056,45.000000,1,1,1,1
150.000000,1,726,2127,27.000000,1,1,1,1
150.000000,1,1496,1758,56.000000,1,2,2,1
150.000000,1,1348,2112,20.000000,1,1,1,1
150.000000,1,1504,382,28.000000,1,3,3,0
150.000000,1,746,2068,26.000000,1,1,1,1
150.000000,1,701,2033,31.000000,1,3,3,1
150.000000,1,869,1319,25.000000,1,1,1,1
150.000000,1,1468,2468,18.000000,1,1,1,1
150.000000,1,1574,1116,30.000000,1,1,1,0
150.000000,1,519,1134,30.000000,1,2,2,1
150.000000,1,1502,1268,50.000000,1,3,3,0
150.000000,1,1304,2330,49.000000,1,2,2,1
150.000000,1,755,2253,66.000000,1,1,1,1
150.000000,1,399,2315,32.000000,1,3,3,1
150.000000,1,868,2335,18.000000,1,1,1,1
150.000000,1,1271,1752,28.000000,1,1,1,1
150.000000,1,181,2467,26.000000,1,1,1,1
150.000000,1,1016,2239,31.000000,1,2,2,1
150.000000,1,1274,2323,34.000000,0,1,-1,1
150.000000,1,639,2079,28.000000,1,3,3,1
150.000000,1,1532,950,27.000000,1,3,3,0
150.000000,1,1164,2471,35.000000,0,1,-1,1
150.000000,1,566,2124,34.000000,0,1,-1,1
150.000000,1,879,1929,42.000000,0,1,-1,1
150.000000,1,560,1256,30.000000,1,1,1,1
150.000000,1,1128,2136,25.000000,1,1,1,1
150.000000,1,1476,1679,29.000000,1,1,1,1
118.000000,2,544,3952,36.000000,1,2,2,1
150.000000,1,1503,1002,45.000000,1,1,1,0
150.000000,1,424,1509,44.000000,1,1,1,1
150.000000,1,1164,941,20.000000,1,1,1,0
150.000000,1,823,2269,53.000000,1,1,1,1
150.000000,1,1452,2344,23.000000,1,1,1,1
150.000000,1,1724,469,28.000000,1,1,1,0
150.000000,1,441,1121,30.000000,0,1,-1,1
150.000000,1,836,2465,60.000000,1,2,2,1
150.000000,1,716,2137,29.000000,1,1,1,1
150.000000,1,1383,1157,30.000000,1,2,2,0
150.000000,1,1352,2445,32.000000,1,1,1,1
150.000000,1,1266,2377,18.000000,1,1,1,1
150.000000,1,1149,2199,27.000000,0,1,-1,1
150.000000,1,1311,2093,31.000000,1,1,1,1
150.000000,1,730,2072,27.000000,1,3,3,1
150.000000,1,1468,2316,23.000000,1,1,1,1
150.000000,1,1578,1606,20.000000,1,1,1,1
150.000000,1,464,2274,30.000000,0,1,-1,1
150.000000,1,1438,1274,22.000000,1,1,1,0
150.000000,1,400,1220,27.000000,1,3,3,1
150.000000,1,745,1740,31.000000,1,1,1,1
150.000000,1,1336,2460,18.000000,1,1,1,1
150.000000,1,848,1869,32.000000,1,1,1,1
150.000000,1,764,2556,45.000000,1,1,1,1
150.000000,1,1130,1215,46.000000,1,1,1,1
150.000000,1,728,1767,27.000000,1,1,1,1
150.000000,1,1046,1611,28.000000,1,3,3,1
150.000000,1,1720,935,25.000000,1,3,3,0
150.000000,1,1259,1326,34.000000,1,1,1,1
150.000000,1,1067,2450,33.000000,0,1,-1,1
150.000000,1,1727,333,18.000000,1,1,1,0
150.000000,1,1468,2217,30.000000,1,1,1,1
150.000000,1,1399,2056,27.000000,1,1,1,1
150.000000,1,408,2194,27.000000,1,1,1,1
150.000000,1,910,1483,29.000000,1,1,1,1
150.000000,1,688,2295,28.000000,1,1,1,1
150.000000,1,1574,792,18.000000,1,1,1,0
150.000000,1,1401,1640,24.000000,1,1,1,1
150.000000,1,748,1885,18.000000,1,1,1,1
150.000000,1,848,2475,38.000000,0,1,-1,1
150.000000,1,1311,2247,20.000000,1,1,1,1
150.000000,1,1152,2668,31.000000,0,1,-1,1
150.000000,1,1451,1528,45.000000,1,1,1,1
150.000000,1,376,2358,25.000000,1,1,1,1
150.000000,1,987,2094,33.000000,1,2,2,1
150.000000,1,925,920,32.000000,1,1,1,0
150.000000,1,1158,2169,28.000000,1,1,1,1
150.000000,1,1226,2083,30.000000,1,3,3,1
150.000000,1,1883,878,34.000000,1,3,3,0
150.000000,1,608,2186,36.000000,0,1,-1,1
150.000000,1,537,1107,26.000000,1,1,1,1
150.000000,1,254,2390,25.000000,1,1,1,1
150.000000,1,1110,1877,30.000000,1,1,1,1
150.000000,1,539,1956,58.000000,0,1,-1,1
150.000000,1,1890,548,18.000000,1,1,1,0
150.000000,1,1616,1434,40.000000,0,1,-1,0
150.000000,1,420,2182,46.000000,1,1,1,1
150.000000,1,631,2271,38.000000,0,1,-1,1
150.000000,1,520,2202,29.000000,1,3,3,1
150.000000,1,401,2139,30.000000,1,3,3,1
150.000000,1,1348,1422,27.000000,1,1,1,1
150.000000,1,936,1534,28.000000,1,1,1,1
150.000000,1,1418,2060,26.000000,1,1,1,1
150.000000,1,1268,1887,46.000000,1,1,1,1
150.000000,1,605,2258,31.000000,0,1,-1,1
150.000000,1,792,1952,27.000000,1,3,3,1
150.000000,1,1004,1720,32.000000,1,1,1,1
150.000000,1,251,2322,26.000000,1,1,1,1
150.000000,1,833,1222,27.000000,1,1,1,1
150.000000,1,804,1550,65.000000,1,1,1,1
150.000000,1,1301,1765,34.000000,1,1,1,1
150.000000,1,1186,2472,33.000000,0,1,-1,1
150.000000,1,648,2660,25.000000,1,1,1,1
150.000000,1,1164,1454,27.000000,1,1,1,1
150.000000,1,1336,1690,29.000000,1,1,1,1
150.000000,1,795,2259,29.000000,1,1,1,1
150.000000,1,1010,525,33.000000,1,3,3,0
150.000000,1,1132,2358,51.000000,0,1,-1,1
150.000000,1,1642,894,28.000000,1,1,1,0
150.000000,1,1158,2546,56.000000,1,1,1,1
150.000000,1,1386,2016,26.000000,1,1,1,1
150.000000,1,908,1110,56.000000,1,3,3,1
150.000000,1,1304,2038,27.000000,1,1,1,1
150.000000,1,700,2125,41.000000,1,1,1,1
150.000000,1,351,2337,28.000000,1,1,1,1
150.000000,1,1344,2315,30.000000,1,2,2,1
150.000000,1,877,996,18.000000,1,1,1,1
150.000000,1,710,2565,40.000000,0,1,-1,1
150.000000,1,1244,1548,26.000000,1,1,1,1
150.000000,1,1956,1109,26.000000,1,1,1,0
150.000000,1,528,2535,45.000000,1,1,1,1
150.000000,1,1352,2467,30.000000,0,1,-1,1
150.000000,1,1189,472,27.000000,1,1,1,0
150.000000,1,573,2035,48.000000,0,1,-1,1
150.000000,1,1230,2126,45.000000,1,1,1,1
150.000000,1,1345,2143,25.000000,1,1,1,1
150.000000,1,1468,2216,22.000000,1,1,1,1
150.000000,1,1268,2512,31.000000,0,1,-1,1
150.000000,1,270,2255,31.000000,0,1,-1,1
150.000000,1,1256,1536,29.000000,1,1,1,1
150.000000,1,598,2650,31.000000,1,1,1,1
150.000000,1,362,2292,35.000000,1,1,1,1
150.000000,1,1274,2339,25.000000,1,1,1,1
150.000000,1,747,1933,28.000000,0,1,-1,1
150.000000,1,955,662,46.000000,1,2,2,0
150.000000,1,1268,2658,39.000000,0,1,-1,1
150.000000,1,1355,2448,20.000000,1,1,1,1
150.000000,1,308,1547,33.000000,1,1,1,1
150.000000,1,1268,2319,37.000000,1,1,1,1
150.000000,1,1590,795,47.000000,1,2,2,0
150.000000,1,625,2271,31.000000,0,1,-1,1
150.000000,1,1289,2460,29.000000,0,1,-1,1
150.000000,1,776,2260,28.000000,1,1,1,1
150.000000,1,240,995,46.000000,1,1,1,1
150.000000,1,494,2059,29.000000,1,1,1,1
150.000000,1,792,2167,29.000000,1,1,1,1
150.000000,1,643,2057,29.000000,0,1,-1,1
150.000000,1,668,2254,27.000000,1,3,3,1
150.000000,1,1328,2468,57.000000,1,1,1,1
150.000000,1,492,2282,25.000000,1,1,1,1
150.000000,1,814,1924,50.000000,1,1,1,1
150.000000,1,1361,1511,26.000000,1,1,1,1
150.000000,1,1761,1476,33.000000,1,2,2,0
150.000000,1,1328,2460,29.000000,1,2,2,1
150.000000,1,1217,1887,50.000000,1,3,3,1
150.000000,1,714,1954,27.000000,1,1,1,1
150.000000,1,1298,2250,29.000000,0,1,-1,1
150.000000,1,739,1106,28.000000,1,1,1,1
137.000000,2,2800,817,29.000000,1,1,1,0
150.000000,1,1032,1211,20.000000,1,1,1,1
150.000000,1,550,2295,26.000000,1,1,1,1
150.000000,1,1336,2208,56.000000,1,2,2,1
150.000000,1,418,2428,46.000000,1,3,3,1
150.000000,1,1070,1197,36.000000,1,1,1,1
150.000000,1,638,1243,20.000000,1,1,1,1
150.000000,1,1498,1570,37.000000,0,1,-1,1
150.000000,1,2347,74,21.000000,1,1,1,0
150.000000,1,1104,2471,51.000000,0,1,-1,1
150.000000,1,482,859,18.000000,1,1,1,1
150.000000,1,1259,1190,29.000000,1,2,2,0
150.000000,1,1665,2242,28.000000,1,1,1,1
150.000000,1,676,2276,31.000000,1,1,1,1
150.000000,1,1276,2447,25.000000,1,1,1,1
150.000000,1,1362,1168,31.000000,1,3,3,0
150.000000,1,353,1373,37.000000,1,1,1,1
150.000000,1,1316,2332,34.000000,1,1,1,1
150.000000,1,1396,1776,25.000000,1,1,1,1
150.000000,1,964,2258,28.000000,1,1,1,1
150.000000,1,1161,2128,28.000000,1,3,3,1
150.000000,1,1303,2462,30.000000,1,1,1,1
150.000000,1,730,1837,28.000000,1,1,1,1
150.000000,1,1529,1466,34.000000,1,2,2,0
150.000000,1,1356,1694,29.000000,1,3,3,1
150.000000,1,968,2064,32.000000,1,1,1,1
150.000000,1,528,2076,30.000000,0,1,-1,1
150.000000,1,685,2088,33.000000,1,3,3,1
150.000000,1,840,2260,20.000000,1,1,1,1
150.000000,1,1465,2185,30.000000,0,1,-1,1
150.000000,1,888,2096,34.000000,0,1,-1,1
150.000000,1,612,2304,29.000000,1,3,3,1
150.000000,1,769,1937,30.000000,1,1,1,1
