numberOfTurns,winType,player_0,player_1,unitLossTurn,unitLostPlayer,unitLostType,combinedStat,winner
150.000000,1,668,2459,30.000000,1,1,1,1
150.000000,1,1357,2465,31.000000,0,1,-1,1
150.000000,1,418,2324,18.000000,1,1,1,1
150.000000,1,730,2082,23.000000,1,1,1,1
150.000000,1,989,1893,30.000000,1,1,1,1
150.000000,1,810,1214,18.000000,1,1,1,1
150.000000,1,1656,1212,29.000000,1,1,1,0
150.000000,1,650,2137,33.000000,0,1,-1,1
150.000000,1,732,2025,39.000000,1,2,2,1
150.000000,1,1003,878,32.000000,1,2,2,0
150.000000,1,628,2265,29.000000,1,1,1,1
150.000000,1,1043,1053,32.000000,1,1,1,1
150.000000,1,642,2525,38.000000,0,1,-1,1
150.000000,1,1468,2450,30.000000,1,3,3,1
150.000000,1,805,2247,30.000000,1,3,3,1
150.000000,1,753,2194,23.000000,1,1,1,1
150.000000,1,1285,1227,29.000000,1,1,1,0
150.000000,1,1264,926,28.000000,1,3,3,0
150.000000,1,770,1896,54.000000,1,3,3,1
150.000000,1,1469,952,33.000000,1,1,1,0
150.000000,1,1302,2260,33.000000,0,1,-1,1
150.000000,1,1152,2088,31.000000,0,1,-1,1
150.000000,1,576,2139,28.000000,1,1,1,1
150.000000,1,520,2164,36.000000,1,3,3,1
150.000000,1,1493,583,23.000000,1,1,1,0
150.000000,1,666,1887,30.000000,1,1,1,1
150.000000,1,904,1813,30.000000,1,1,1,1
150.000000,1,1934,1653,48.000000,1,1,1,0
150.000000,1,1261,2656,25.000000,1,1,1,1
150.000000,1,532,1132,64.000000,1,1,1,1
150.000000,1,1076,2497,51.000000,1,1,1,1
150.000000,1,762,2278,32.000000,1,3,3,1
150.000000,1,298,1749,23.000000,1,1,1,1
150.000000,1,813,2062,32.000000,0,1,-1,1
150.000000,1,1261,2241,34.000000,1,3,3,1
150.000000,1,1354,2070,36.000000,1,1,1,1
150.000000,1,250,2546,32.000000,0,1,-1,1
150.000000,1,526,2347,25.000000,1,1,1,1
150.000000,1,1361,2252,53.000000,1,1,1,1
150.000000,1,1263,1885,23.000000,1,1,1,1
150.000000,1,1185,2466,40.000000,0,1,-1,1
150.000000,1,1199,936,18.000000,1,1,1,0
150.000000,1,455,1100,28.000000,1,1,1,1
150.000000,1,738,2146,25.000000,1,1,1,1
150.000000,1,1304,2451,25.000000,1,1,1,1
150.000000,1,328,2060,30.000000,1,1,1,1
150.000000,1,859,2070,33.000000,1,1,1,1
150.000000,1,1360,2120,34.000000,1,1,1,1
150.000000,1,982,1721,63.000000,1,2,2,1
150.000000,1,1193,1863,30.000000,1,1,1,1
150.000000,1,624,2302,31.000000,1,3,3,1
150.000000,1,364,2419,20.000000,1,1,1,1
150.000000,1,1308,2038,27.000000,1,1,1,1
150.000000,1,767,2278,36.000000,1,1,1,1
150.000000,1,1134,543,18.000000,1,1,1,0
150.000000,1,1356,2087,33.000000,1,2,2,1
150.000000,1,1488,1765,29.000000,1,1,1,1
150.000000,1,320,2300,50.000000,1,1,1,1
150.000000,1,836,2333,28.000000,1,1,1,1
150.000000,1,731,2132,30.000000,1,1,1,1
150.000000,1,900,1990,20.000000,1,1,1,1
150.000000,1,648,2113,32.000000,0,1,-1,1
150.000000,1,613,2081,27.000000,1,3,3,1
150.000000,1,618,2043,30.000000,0,1,-1,1
150.000000,1,1664,1452,35.000000,0,1,-1,0
150.000000,1,354,2356,20.000000,1,1,1,1
150.000000,1,1466,1865,35.000000,1,1,1,1
150.000000,1,487,567,28.000000,1,1,1,1
150.000000,1,1602,1854,29.000000,0,1,-1,1
150.000000,1,316,2226,26.000000,1,1,1,1
150.000000,1,454,2282,31.000000,0,1,-1,1
150.000000,1,474,2507,30.000000,1,3,3,1
150.000000,1,692,2348,28.000000,1,2,2,1
150.000000,1,1430,1880,25.000000,1,1,1,1
150.000000,1,666,499,30.000000,1,3,3,0
150.000000,1,691,2166,29.000000,1,3,3,1
150.000000,1,926,2330,18.000000,1,1,1,1
150.000000,1,1468,1017,31.000000,1,3,3,0
150.000000,1,717,2453,34.000000,0,1,-1,1
150.000000,1,1559,1583,22.000000,1,1,1,1
150.000000,1,1708,914,26.000000,1,1,1,0
150.000000,1,1268,2510,30.000000,1,1,1,1
150.000000,1,1210,1860,30.000000,1,1,1,1
150.000000,1,828,2085,31.000000,0,1,-1,1
150.000000,1,1448,1744,28.000000,0,1,-1,1
150.000000,1,865,1143,28.000000,1,2,2,1
150.000000,1,1671,838,27.000000,1,1,1,0
150.000000,1,1504,489,34.000000,1,3,3,0
150.000000,1,605,2152,26.000000,0,1,-1,1
150.000000,1,1111,2297,30.000000,1,3,3,1
150.000000,1,1668,1942,28.000000,1,1,1,1
150.000000,1,1340,808,27.000000,1,1,1,0
150.000000,1,724,2059,26.000000,1,1,1,1
150.000000,1,529,2291,33.000000,1,2,2,1
150.000000,1,844,559,37.000000,1,1,1,0
150.000000,1,1486,2239,27.000000,1,3,3,1
150.000000,1,563,1956,30.000000,1,1,1,1
150.000000,1,778,1919,25.000000,1,1,1,1
150.000000,1,866,1208,32.000000,1,1,1,1
150.000000,1,764,2281,32.000000,0,1,-1,1
150.000000,1,1509,2134,20.000000,1,1,1,1
150.000000,1,876,1505,30.000000,1,1,1,1
150.000000,1,350,2460,59.000000,0,1,-1,1
150.000000,1,426,2147,24.000000,1,1,1,1
150.000000,1,924,2018,27.000000,1,1,1,1
150.000000,1,1268,2647,33.000000,0,1,-1,1
150.000000,1,342,2159,25.000000,1,1,1,1
150.000000,1,1314,1811,32.000000,1,1,1,1
150.000000,1,599,2041,50.000000,1,1,1,1
150.000000,1,591,2353,32.000000,0,1,-1,1
150.000000,1,1398,871,27.000000,1,3,3,0
150.000000,1,610,1753,25.000000,1,1,1,1
150.000000,1,515,2154,29.000000,1,3,3,1
150.000000,1,615,1984,28.000000,1,1,1,1
150.000000,1,628,2080,32.000000,1,1,1,1
150.000000,1,956,2164,30.000000,0,1,-1,1
150.000000,1,256,1782,72.000000,1,1,1,1
150.000000,1,1365,1895,52.000000,1,1,1,1
150.000000,1,722,2130,20.000000,1,1,1,1
150.000000,1,1736,1100,31.000000,1,3,3,0
150.000000,1,490,2264,45.000000,0,1,-1,1
150.000000,1,1160,2670,29.000000,1,1,1,1
150.000000,1,1344,2144,26.000000,1,1,1,1
150.000000,1,1144,2337,18.000000,1,1,1,1
150.000000,1,552,2738,35.000000,1,2,2,1
150.000000,1,1527,1718,35.000000,1,1,1,1
150.000000,1,1466,1860,28.000000,1,2,2,1
150.000000,1,768,2126,92.000000,1,1,1,1
150.000000,1,1615,823,30.000000,1,1,1,0
150.000000,1,1673,1504,30.000000,1,1,1,0
150.000000,1,805,2264,33.000000,1,1,1,1
150.000000,1,1464,2454,26.000000,1,3,3,1
150.000000,1,1197,2310,35.000000,0,1,-1,1
150.000000,1,1179,2328,51.000000,0,1,-1,1
150.000000,1,697,2112,28.000000,1,1,1,1
150.000000,1,718,2391,30.000000,1,1,1,1
150.000000,1,537,1251,31.000000,1,3,3,1
150.000000,1,812,1968,28.000000,1,1,1,1
150.000000,1,1267,2481,29.000000,0,1,-1,1
150.000000,1,1268,2656,25.000000,1,1,1,1
150.000000,1,505,1969,62.000000,0,1,-1,1
150.000000,1,1466,2450,33.000000,1,3,3,1
150.000000,1,1177,2451,27.000000,1,3,3,1
150.000000,1,957,2223,32.000000,1,1,1,1
150.000000,1,1658,1661,18.000000,1,1,1,1
150.000000,1,1280,1752,28.000000,1,3,3,1
150.000000,1,1370,881,18.000000,1,1,1,0
128.000000,2,465,3976,29.000000,0,1,-1,1
150.000000,1,938,793,26.000000,1,3,3,0
150.000000,1,403,2353,31.000000,1,1,1,1
150.000000,1,484,2078,31.000000,1,2,2,1
150.000000,1,516,1920,35.000000,0,1,-1,1
150.000000,1,745,2159,54.000000,1,1,1,1
150.000000,1,1357,2095,34.000000,1,2,2,1
150.000000,1,1468,1990,18.000000,1,1,1,1
150.000000,1,540,2338,53.000000,1,1,1,1
150.000000,1,902,1164,32.000000,1,1,1,1
150.000000,1,1817,760,22.000000,1,1,1,0
